remainBal,balF,purDone,oneOffPur,insPur,cashAdv,purF,oneOffPurF,insPurF,cashAdvF,cashAdvTRX,purTRX,creditLim,pymtDone,minPymt,fullPymtPCT,tenure
26.216,0.5455,615.16,0.0,615.16,0.0,0.8333,0.0,0.8333,0.0,0,44,14000.0,1560.0477,81.334,0.3636,12
1106.6973,1.0,1260.13,1260.13,0.0,0.0,0.2,0.2,0.0,0.0,0,3,6500.0,1556.5747,238.4403,0.0,10
2205.472,1.0,3278.42,1640.05,1638.37,0.0,1.0,0.6667,1.0,0.0,0,147,6000.0,2726.1986,966.3508,0.0,12
1722.9101,1.0,45.45,45.45,0.0,1654.2122,0.0833,0.0833,0.0,0.4167,5,2,4000.0,511.5256,439.5778,0.0,12
1672.9699,1.0,0.0,0.0,0.0,74.8127,0.0,0.0,0.0,0.0833,1,0,2100.0,341.9406,754.6726,0.0,12
1333.8962,1.0,233.31,0.0,233.31,1432.9551,1.0,0.0,0.8571,0.2857,3,7,1500.0,310.7008,298.3302,0.0,7
1329.827,1.0,1304.96,1304.96,0.0,18.4274,0.25,0.25,0.0,0.0833,1,7,7500.0,625.4147,402.1313,0.0,12
117.0639,0.9091,1035.05,64.9,970.15,0.0,0.75,0.0833,0.6667,0.0,0,10,3000.0,1336.4931,154.1647,0.7778,12
559.1514,1.0,94.0,94.0,0.0,0.0,0.25,0.25,0.0,0.0,0,3,5500.0,254.7333,218.2792,0.0,12
10.1607,0.6364,82.04,0.0,82.04,0.0,0.5,0.0,0.5,0.0,0,6,2000.0,139.9146,153.6689,0.0,12
5206.4524,1.0,0.0,0.0,0.0,3256.7562,0.0,0.0,0.0,0.375,6,0,9500.0,996.1827,1093.0984,0.0,8
2623.9673,1.0,3005.89,2438.85,567.04,0.0,0.9167,0.75,0.75,0.0,0,40,5500.0,1245.2012,679.3793,0.0,12
2297.3247,1.0,4474.43,3544.31,930.12,1508.5265,0.9167,0.75,0.4167,0.1667,3,44,5500.0,9481.4841,846.5552,0.0833,12
7248.041,1.0,0.0,0.0,0.0,3990.9638,0.0,0.0,0.0,0.6667,24,0,8500.0,2645.6908,2530.4387,0.0,12
1917.978,1.0,0.0,0.0,0.0,6022.7869,0.0,0.0,0.0,0.0833,1,0,6500.0,7189.6958,626.0754,0.1667,12
206.3763,1.0,1886.21,1230.31,655.9,0.0,1.0,1.0,1.0,0.0,0,65,3000.0,2089.598,170.9558,0.0833,12
5283.567,1.0,202.31,116.09,86.22,1564.2855,0.3333,0.1667,0.1667,0.6667,17,5,9500.0,1384.839,1266.9319,0.0,12
102.0552,0.7273,999.19,586.29,412.9,0.0,0.5833,0.25,0.4167,0.0,0,16,7500.0,2181.2152,148.096,0.875,12
3360.6891,1.0,794.1,0.0,794.1,8095.1804,0.8333,0.0,0.75,0.6667,10,10,9500.0,4897.5703,1460.924,0.0,12
1046.7875,1.0,517.08,282.6,234.48,0.0,0.75,0.3333,0.5833,0.0,0,13,1200.0,477.482,345.1569,0.0,12
869.0915,1.0,438.22,263.5,174.72,0.0,0.4167,0.25,0.1667,0.0,0,6,3000.0,336.5212,381.7801,0.0,12
5292.9053,1.0,5539.68,2603.79,2935.89,0.0,1.0,0.9167,1.0,0.0,0,273,6000.0,3597.6776,3838.4848,0.0,12
1856.3253,0.8182,670.5,516.9,153.6,5603.1269,0.5455,0.2727,0.3636,0.7273,107,9,7000.0,9221.9229,537.181,0.1429,11
127.2405,1.0,760.36,89.0,671.36,0.0,1.0,0.0833,1.0,0.0,0,17,2500.0,371.3875,176.2492,0.0909,12
2282.8149,1.0,1522.72,1059.38,463.34,1905.9197,1.0,0.8333,1.0,0.25,3,38,9500.0,4419.288,613.8467,0.0,12
859.0788,1.0,0.0,0.0,0.0,909.9866,0.0,0.0,0.0,0.1667,2,0,3500.0,1408.8805,244.8223,0.0,12
5403.2084,1.0,1085.85,1025.19,60.66,1252.1818,0.5,0.5,0.1667,0.5833,18,19,6000.0,1572.5541,1921.6364,0.0,12
1941.5392,1.0,1366.74,95.94,1270.8,0.0,1.0,0.0833,1.0,0.0,0,20,6300.0,495.1334,500.7504,0.0,12
5418.3057,1.0,0.0,0.0,0.0,5051.7918,0.0,0.0,0.0,0.6667,29,0,8000.0,1476.3351,1555.5636,0.0,12
11955.3082,1.0,0.0,0.0,0.0,2108.3026,0.0,0.0,0.0,0.6667,22,0,13000.0,3933.3554,5601.5878,0.0,12
1224.5136,1.0,529.34,186.03,343.31,1108.6665,0.8333,0.1667,0.5833,0.25,6,17,1200.0,467.4631,856.6006,0.0,12
817.7939,1.0,478.28,189.03,289.25,945.5476,0.5455,0.1818,0.3636,0.0909,1,7,2400.0,635.3149,259.5019,0.0,11
4382.1121,1.0,294.75,0.0,294.75,4945.0207,0.75,0.0,0.75,0.9167,25,11,4000.0,6445.7869,6059.7643,0.0,12
9264.7862,1.0,0.0,0.0,0.0,4158.6126,0.0,0.0,0.0,0.3333,5,0,9500.0,2535.9227,2245.8466,0.0,12
6512.4789,1.0,98.0,98.0,0.0,3320.0768,0.125,0.125,0.0,0.875,52,1,7000.0,1304.3628,1642.2674,0.0,8
31.9418,1.0,417.96,0.0,417.96,0.0,1.0,0.0,1.0,0.0,0,13,2000.0,472.6006,175.2767,1.0,12
30.8635,0.8182,143.36,0.0,143.36,736.5475,0.6667,0.0,0.6667,0.4167,5,8,1500.0,1377.9845,123.0573,0.75,12
1469.7207,1.0,0.0,0.0,0.0,170.3764,0.0,0.0,0.0,0.3333,5,0,1500.0,395.4869,513.3978,0.0,12
332.8882,1.0,419.56,74.0,345.56,0.0,1.0,0.25,0.9167,0.0,0,26,3000.0,473.1661,193.2676,0.0,12
2421.9438,1.0,612.0,76.0,536.0,2197.1632,0.9167,0.0833,0.8333,0.4167,10,14,2500.0,2483.2863,1036.0571,0.0,12
2200.5668,1.0,296.4,0.0,296.4,0.0,1.0,0.0,1.0,0.0,0,12,6000.0,631.0251,487.0371,0.0,12
1719.3106,1.0,0.0,0.0,0.0,259.9151,0.0,0.0,0.0,0.1667,2,0,1950.0,458.8413,601.1219,0.0,12
2247.1266,0.5,0.0,0.0,0.0,6634.232,0.0,0.0,0.0,0.4,12,0,7000.0,316.025,1206.8165,0.0,10
1663.9675,1.0,0.0,0.0,0.0,2123.7214,0.0,0.0,0.0,0.3333,9,0,2500.0,1566.4832,391.1147,0.0,12
1402.7762,1.0,0.0,0.0,0.0,36.203,0.0,0.0,0.0,0.1818,2,0,1500.0,152.3246,3244.7127,0.0,11
9459.1388,1.0,878.11,159.91,718.2,5247.42,1.0,0.25,0.9167,0.5,8,16,15000.0,1987.0852,2931.2176,0.0,12
4626.2783,1.0,0.0,0.0,0.0,9579.6772,0.0,0.0,0.0,0.5,9,0,5000.0,613.5531,633.6918,0.0,6
113.7031,0.3636,0.0,0.0,0.0,498.4639,0.0,0.0,0.0,0.0833,1,0,6500.0,851.6372,179.1724,0.0,12
168.5392,1.0,176.73,109.0,67.73,0.0,0.3333,0.0833,0.1667,0.0,0,4,5000.0,197.0742,173.0579,0.0,12
662.0227,0.875,280.0,280.0,0.0,2276.321,0.125,0.125,0.0,0.25,2,1,3000.0,1914.0383,129.1805,0.1429,8
1302.7827,1.0,45.65,45.65,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,1500.0,351.8643,5104.5009,0.0,12
517.1185,0.5,280.24,280.24,0.0,1295.2461,0.125,0.125,0.0,0.25,2,2,11000.0,6684.5598,77.6625,0.0,8
5598.8643,1.0,7194.53,6678.26,516.27,14200.8931,1.0,1.0,1.0,0.8333,37,69,15500.0,12487.3682,2074.9001,0.0833,12
6537.8007,1.0,1885.94,75.0,1810.94,2099.8025,0.9167,0.0833,0.9167,0.4167,6,29,8500.0,1625.3208,1608.3075,0.0,12
1308.3021,1.0,918.67,918.67,0.0,0.0,0.5833,0.5833,0.0,0.0,0,22,1800.0,258.0341,376.7166,0.0,12
1009.0628,1.0,702.4,265.6,436.8,0.0,1.0,0.25,1.0,0.0,0,28,7500.0,1184.7236,245.8873,0.0,12
8.2869,0.7273,125.0,0.0,125.0,0.0,0.8333,0.0,0.75,0.0,0,10,3000.0,125.14,82.82,0.2,12
151.0063,1.0,1455.97,412.69,1043.28,0.0,0.9167,0.3333,0.8333,0.0,0,39,1800.0,1380.9042,156.9947,0.3636,12
2062.6655,1.0,518.17,71.9,446.27,1257.2412,1.0,0.1667,1.0,0.3333,12,35,4000.0,1049.3783,1100.8123,0.0,12
3666.6762,1.0,0.0,0.0,0.0,2461.8917,0.0,0.0,0.0,0.5833,19,0,4000.0,674.8816,1362.2302,0.0,12
1764.9081,0.7273,0.0,0.0,0.0,1552.833,0.0,0.0,0.0,0.25,6,0,3666.6667,5126.6506,654.7518,0.125,12
2919.7962,1.0,217.9,118.9,99.0,0.0,1.0,0.0833,1.0,0.0,0,25,7500.0,832.6876,764.6275,0.0,12
1925.0947,1.0,5189.51,3609.24,1580.27,0.0,1.0,1.0,0.8333,0.0,0,102,7500.0,5851.0644,492.8762,0.0,12
5291.2212,1.0,2090.47,1965.41,125.06,1153.6658,0.5,0.5,0.4167,0.25,3,21,15000.0,1718.462,1495.7994,0.0,12
107.13,1.0,15.4,15.4,0.0,182.6613,0.0833,0.0833,0.0,0.3333,6,1,200.0,255.1038,198.9332,0.0,12
124.2857,1.0,662.4,108.71,553.69,0.0,1.0,0.2222,0.8889,0.0,0,23,1000.0,367.2587,134.1199,0.4286,9
6727.5397,1.0,711.72,617.4,94.32,6498.7117,1.0,0.9167,1.0,0.4167,12,23,8500.0,1303.9041,1834.5971,0.0,12
3007.4701,1.0,102.48,0.0,102.48,0.0,0.5833,0.0,0.5833,0.0,0,28,3000.0,561.5926,1691.8879,0.0,12
5715.8546,1.0,2173.99,1556.19,617.8,0.0,0.6667,0.5833,0.5,0.0,0,33,8500.0,1828.965,1313.8839,0.0,12
274.0386,1.0,286.19,58.0,228.19,0.0,0.4167,0.0833,0.4167,0.0,0,7,1700.0,911.3717,179.2448,0.0,12
3476.6035,1.0,9683.28,7253.28,2430.0,0.0,0.75,0.5,0.25,0.0,0,15,12500.0,6084.9474,722.9865,0.0,12
1075.8251,1.0,32.0,32.0,0.0,1859.4211,0.0833,0.0833,0.0,0.6667,23,1,9000.0,2266.9035,385.2372,0.0,12
760.9257,1.0,360.0,0.0,360.0,3180.8937,1.0,0.0,0.8889,0.2222,4,9,5000.0,2312.4709,288.4865,0.0,9
51.4273,1.0,486.01,486.01,0.0,0.0,0.8333,0.8333,0.0,0.0,0,13,7000.0,544.0443,164.6074,0.0,12
1093.9462,1.0,0.0,0.0,0.0,18.4823,0.0,0.0,0.0,0.0833,1,0,1200.0,276.7309,283.183,0.0,12
1630.6206,1.0,0.0,0.0,0.0,381.5417,0.0,0.0,0.0,0.1667,2,0,2100.0,1117.7148,459.7829,0.0,12
78.0904,1.0,243.48,0.0,243.48,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,152.7548,157.904,0.0833,12
3196.409,1.0,2083.25,0.0,2083.25,0.0,0.75,0.0,0.6667,0.0,0,22,6000.0,641.034,1268.5909,0.0,12
447.649,0.3636,17.8,17.8,0.0,2429.8198,0.0833,0.0833,0.0,0.25,3,1,2500.0,9858.0554,737.6826,0.5,12
34.3565,0.5455,266.25,0.0,266.25,0.0,0.4545,0.0,0.4545,0.0,0,5,7500.0,338.5658,85.8431,0.5,11
1497.146,0.875,0.0,0.0,0.0,4444.6465,0.0,0.0,0.0,0.375,8,0,2500.0,2986.3606,487.9125,0.1667,8
2156.6164,1.0,1695.0,0.0,1695.0,90.7752,0.3333,0.0,0.25,0.0833,1,10,2000.0,2194.9011,2095.0167,0.0,12
2023.7244,1.0,1103.86,253.99,849.87,0.0,1.0,0.25,1.0,0.0,0,34,6500.0,667.7325,537.4153,0.0,12
1454.5519,0.5455,0.0,0.0,0.0,3853.3395,0.0,0.0,0.0,0.25,10,0,4000.0,555.2024,693.5823,0.0,12
107.8017,1.0,922.64,876.3,46.34,0.0,1.0,1.0,0.0833,0.0,0,16,9500.0,912.7621,168.174,0.1818,12
4333.5973,1.0,333.08,333.08,0.0,72.0492,0.4167,0.4167,0.0,0.0833,1,7,12500.0,1113.2798,1634.9904,0.0,12
49.8699,1.0,363.52,124.51,239.01,0.0,0.8333,0.1667,0.6667,0.0,0,11,9100.0,383.1008,175.8694,0.1818,12
0.0013,0.1818,96.12,0.0,96.12,0.0,0.8333,0.0,0.8333,0.0,0,10,1500.0,102.8486,0.0192,0.0,12
360.7743,1.0,2437.8,1788.3,649.5,0.0,1.0,1.0,0.5,0.0,0,30,7500.0,2204.7895,186.9379,0.0833,12
2675.4181,1.0,55.0,55.0,0.0,315.4024,0.0833,0.0833,0.0,0.25,3,1,3000.0,579.5279,1323.6956,0.0,12
2004.2988,1.0,1500.0,1500.0,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,3000.0,675.4262,672.9645,0.0,12
216.6857,0.5455,921.18,469.78,451.4,0.0,0.25,0.1667,0.1667,0.0,0,9,4500.0,892.146,69.3789,0.0,12
7119.1637,1.0,1370.21,937.65,432.56,8527.3933,1.0,1.0,0.4167,0.5,10,18,12000.0,19143.0322,2618.7985,0.0,12
2720.4586,1.0,0.0,0.0,0.0,707.9844,0.0,0.0,0.0,0.3333,5,0,10000.0,1462.7108,748.9559,0.0,12
113.1227,1.0,987.23,0.0,987.23,0.0,1.0,0.0,1.0,0.0,0,17,2500.0,1081.54,179.8235,1.0,12
610.6784,0.9091,3724.25,3301.53,422.72,72.4772,1.0,0.8333,1.0,0.0833,1,39,4000.0,6486.9006,173.2964,0.2,12
2097.471,1.0,0.0,0.0,0.0,1546.0528,0.0,0.0,0.0,0.0833,2,0,3500.0,510.1263,558.1624,0.0,12
8435.1926,1.0,0.0,0.0,0.0,8419.8333,0.0,0.0,0.0,0.25,15,0,9000.0,10720.5705,3284.5287,0.0,12
1046.2737,1.0,420.89,45.65,375.24,0.0,1.0,0.0833,1.0,0.0,0,13,1000.0,616.1939,8289.6365,0.0,12
1590.7127,1.0,674.57,674.57,0.0,0.0,0.75,0.75,0.0,0.0,0,11,1600.0,830.768,1017.5338,0.0,12
1513.0753,1.0,15704.04,12618.86,3085.18,0.0,1.0,0.9167,0.9167,0.0,0,185,3000.0,14399.7032,310.7127,0.9167,12
1683.1166,1.0,98.0,98.0,0.0,240.3048,0.0833,0.0833,0.0,0.1667,4,1,1800.0,554.1018,556.4073,0.0,12
2097.6032,1.0,963.21,963.21,0.0,0.0,1.0,1.0,0.0,0.0,0,11,2100.0,622.5422,1252.2004,0.0,6
1060.4229,0.8182,161.5,161.5,0.0,765.7485,0.1667,0.1667,0.0,0.1667,5,3,3700.0,2333.39,475.9839,0.1111,12
3.0312,0.2727,37.65,37.65,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,7500.0,88.09,56.6909,0.0,12
163.951,0.7778,1014.21,264.42,749.79,268.0711,0.7778,0.4444,0.6667,0.1111,1,20,1500.0,938.3633,127.3274,0.6,9
2926.9205,1.0,1823.5,1686.0,137.5,236.8989,1.0,0.75,0.75,0.1667,2,23,7100.0,792.598,1003.8701,0.0,12
1502.4447,1.0,0.0,0.0,0.0,152.1406,0.0,0.0,0.0,0.25,4,0,1600.0,404.1508,740.8367,0.0,12
74.8255,1.0,293.5,49.0,244.5,0.0,0.6667,0.0833,0.5833,0.0,0,11,1500.0,215.2586,138.4204,0.2727,12
398.3419,0.2727,0.0,0.0,0.0,3623.5833,0.0,0.0,0.0,0.0833,2,0,18000.0,7705.865,166.9652,0.0,12
9355.7394,1.0,0.0,0.0,0.0,2286.9278,0.0,0.0,0.0,0.1667,4,0,10000.0,2335.8873,2531.9687,0.0,12
1644.4964,1.0,0.0,0.0,0.0,156.0977,0.0,0.0,0.0,0.0833,1,0,1950.0,542.4143,569.4273,0.0,12
8084.6245,1.0,0.0,0.0,0.0,4713.9787,0.0,0.0,0.0,0.5833,14,0,11000.0,1910.8368,3385.3851,0.0,12
1418.2155,1.0,1003.95,408.83,595.12,0.0,0.5833,0.1667,0.5,0.0,0,15,11000.0,2218.3231,454.6024,0.0,12
828.5966,1.0,1115.0,1115.0,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,1800.0,268.2959,289.1106,0.0,12
4232.3506,1.0,32.35,32.35,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,14000.0,1262.6087,1163.7989,0.0,12
1184.5887,1.0,704.4,0.0,704.4,61.0696,1.0,0.0,0.9167,0.0833,1,21,1200.0,810.8317,747.1319,0.0,12
3168.9027,0.8571,0.0,0.0,0.0,3854.4412,0.0,0.0,0.0,0.2857,6,0,4200.0,390.2891,935.4307,0.0,7
497.7268,1.0,1234.5,653.0,581.5,0.0,0.5833,0.3333,0.4167,0.0,0,14,3000.0,206.1024,382.0867,0.0,12
868.7341,1.0,463.01,373.65,89.36,546.6823,0.4167,0.25,0.25,0.1667,4,11,1000.0,254.6356,375.3838,0.0,12
996.6198,0.7273,581.8,520.0,61.8,0.0,0.25,0.0833,0.1667,0.0,0,3,8500.0,2088.9198,238.5912,0.0,12
498.7616,1.0,1159.15,119.0,1040.15,0.0,1.0,0.0833,1.0,0.0,0,28,4750.0,5978.8076,583.4371,0.0833,12
2551.0233,1.0,485.6,303.6,182.0,0.0,0.3333,0.0833,0.25,0.0,0,7,4500.0,478.4615,825.2711,0.0,12
1899.2195,1.0,0.0,0.0,0.0,3618.3048,0.0,0.0,0.0,0.25,4,0,8000.0,7823.096,452.0413,0.0,12
5919.1986,1.0,9321.13,4678.79,4642.34,0.0,1.0,1.0,1.0,0.0,0,171,15000.0,7303.8979,1395.7151,0.0,12
1780.3,1.0,1907.96,803.17,1104.79,727.6088,1.0,0.5833,1.0,0.3333,5,36,10000.0,2766.1306,391.6246,0.0,12
133.9261,0.2727,246.75,246.75,0.0,0.0,0.4167,0.4167,0.0,0.0,0,5,11000.0,7103.0268,151.2655,0.0,12
2567.0909,1.0,1875.54,546.14,1329.4,598.0354,1.0,0.3333,1.0,0.3333,5,52,3900.0,772.3208,632.9943,0.0,12
2522.0434,1.0,0.0,0.0,0.0,2504.2713,0.0,0.0,0.0,0.25,3,0,7000.0,519.3431,607.304,0.0,12
7333.4428,1.0,320.8,0.0,320.8,9733.258,0.8333,0.0,0.75,1.0,38,10,10000.0,2036.3712,2529.595,0.0,12
763.993,1.0,245.0,0.0,245.0,0.0,0.6667,0.0,0.5833,0.0,0,10,1500.0,1660.561,344.8101,0.0,12
1193.4343,1.0,689.4,689.4,0.0,0.0,1.0,1.0,0.0,0.0,0,12,3500.0,328.1711,328.045,0.0,12
1204.1024,1.0,1658.81,45.65,1613.16,804.5582,1.0,0.0833,1.0,0.0833,4,49,1000.0,3051.9913,3497.8946,0.0833,12
595.6557,1.0,6562.24,4892.43,1669.81,0.0,1.0,1.0,1.0,0.0,0,114,8000.0,6240.5896,219.0628,1.0,12
3006.5943,1.0,9362.96,5098.75,4264.21,0.0,1.0,0.9167,1.0,0.0,0,103,7500.0,7079.1781,645.4032,0.0,12
3.3073,0.1818,60.0,60.0,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,11000.0,1042.0016,864.2065,0.0,12
53.6979,1.0,114.49,114.49,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,7500.0,0.0,864.2065,0.0,12
2583.7171,1.0,1497.02,1497.02,0.0,1112.6474,0.75,0.75,0.0,0.25,5,14,4000.0,475.0667,848.7699,0.0,12
311.3416,0.9091,3721.39,3721.39,0.0,0.0,0.5,0.5,0.0,0.0,0,26,4000.0,4004.9056,156.5806,0.7143,12
556.4372,0.6364,403.3,303.1,100.2,0.0,0.6667,0.4167,0.3333,0.0,0,14,7500.0,1318.4605,129.6826,0.0,12
876.5778,1.0,1029.94,0.0,1029.94,0.0,1.0,0.0,1.0,0.0,0,18,2000.0,2221.8961,227.6406,0.0,12
1666.224,1.0,720.48,0.0,720.48,1143.1467,0.8333,0.0,0.75,0.0833,2,15,2300.0,2473.6195,462.3802,0.0833,12
101.1765,1.0,807.66,325.0,482.66,0.0,0.9167,0.1667,0.6667,0.0,0,11,16000.0,699.4664,167.4032,0.5833,12
5408.7542,1.0,1207.24,979.36,227.88,3064.4701,0.1667,0.1667,0.0833,0.9167,20,18,7000.0,3130.3042,2767.0527,0.0,12
1050.085,1.0,0.0,0.0,0.0,468.6299,0.0,0.0,0.0,0.25,6,0,1500.0,593.7814,242.5781,0.0,12
3811.5872,1.0,0.0,0.0,0.0,848.0328,0.0,0.0,0.0,0.0833,1,0,4500.0,1431.6507,1496.8318,0.0,12
1672.814,1.0,299.83,117.39,182.44,113.7203,1.0,0.1667,0.9167,0.1667,2,21,1800.0,559.7085,523.9625,0.0,12
7105.8019,1.0,0.0,0.0,0.0,1648.0968,0.0,0.0,0.0,0.0833,8,0,7500.0,1400.2825,4486.8326,0.0,12
2316.1109,0.625,86.1,86.1,0.0,4106.834,0.125,0.125,0.0,0.25,13,1,4500.0,447.9918,1309.8478,0.0,8
2377.7427,1.0,2527.04,796.66,1730.38,2056.3329,1.0,0.3333,1.0,0.3333,6,92,5000.0,1461.3685,1105.5544,0.0,12
1178.9016,1.0,150.0,0.0,150.0,0.0,0.4167,0.0,0.3333,0.0,0,5,1200.0,360.3037,410.2256,0.0,12
1007.362,1.0,469.92,0.0,469.92,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,716.4237,871.8528,0.0,12
1035.8536,1.0,69.0,69.0,0.0,1147.3619,0.0833,0.0833,0.0,0.3333,16,1,1200.0,1483.6366,469.2306,0.0,12
1709.694,1.0,2.0,2.0,0.0,5246.2964,0.0833,0.0833,0.0,0.25,6,1,2500.0,4678.2548,464.8604,0.0833,12
2744.4737,1.0,529.0,529.0,0.0,3082.9138,0.1667,0.1667,0.0,0.4167,7,5,6000.0,914.2802,932.3945,0.0,12
4784.7089,1.0,5848.99,2604.0,3244.99,3503.5471,1.0,0.5833,1.0,0.1667,6,119,5000.0,9006.1963,4513.4889,0.0833,12
193.2078,1.0,1937.7,1937.7,0.0,0.0,1.0,1.0,0.0,0.0,0,30,2000.0,2100.8029,169.0096,0.9167,12
4612.9352,0.9,158.2,0.0,158.2,5391.6,0.3,0.0,0.2,0.4,9,3,6000.0,756.2471,1379.4687,0.0,10
1294.2588,1.0,0.0,0.0,0.0,92.8416,0.0,0.0,0.0,0.0833,1,0,1500.0,308.8865,468.1942,0.0,12
3462.4753,0.9091,0.0,0.0,0.0,200.1255,0.0,0.0,0.0,0.4167,5,0,4500.0,5709.1816,1535.9303,0.1,12
7842.7841,1.0,5930.99,3862.79,2068.2,0.0,1.0,0.9167,1.0,0.0,0,168,11500.0,12493.7789,1780.3535,0.0,12
8.2582,0.5455,92.46,0.0,92.46,0.0,0.5,0.0,0.4167,0.0,0,6,300.0,127.0824,93.7172,0.75,12
3474.9726,1.0,324.18,293.0,31.18,0.0,0.3333,0.1667,0.25,0.0,0,6,9500.0,950.736,867.1283,0.0,12
2928.48,1.0,5747.76,4021.77,1725.99,0.0,1.0,0.5833,1.0,0.0,0,81,8000.0,4901.1643,788.6892,0.0,12
3433.296,1.0,4342.07,4247.87,94.2,0.0,0.8333,0.6667,0.1667,0.0,0,20,11000.0,3903.8614,806.9871,0.0,12
913.5208,0.3636,0.0,0.0,0.0,2768.8709,0.0,0.0,0.0,0.0833,2,0,3000.0,384.8095,912.3996,0.0,12
1262.6457,1.0,329.9,257.0,72.9,0.0,0.3333,0.1667,0.1667,0.0,0,6,1800.0,905.8635,271.4649,0.0,12
4196.4349,1.0,90.01,90.01,0.0,1804.8269,0.1667,0.1667,0.0,0.25,3,3,8000.0,943.4463,1064.2726,0.0,12
1051.4848,1.0,3805.44,2715.52,1089.92,0.0,1.0,0.4167,1.0,0.0,0,24,1500.0,3818.1508,941.6105,0.0,12
44.5254,0.1429,554.16,500.0,54.16,292.9248,0.1429,0.1429,0.1429,0.1429,1,3,1200.0,0.0,864.2065,0.0,7
137.7756,1.0,0.0,0.0,0.0,1936.2054,0.0,0.0,0.0,0.1667,4,0,3000.0,2489.2604,69.1248,0.0833,12
2550.0253,0.8571,0.0,0.0,0.0,4946.9585,0.0,0.0,0.0,0.4286,8,0,10000.0,266.4724,708.0987,0.0,7
2828.7658,1.0,19.98,19.98,0.0,0.0,0.0833,0.0833,0.0,0.0,0,2,5500.0,593.2204,1159.3109,0.0,12
1452.4697,1.0,205.89,205.89,0.0,0.0,0.25,0.25,0.0,0.0,0,3,1600.0,501.6552,490.8859,0.0,12
2796.3792,1.0,44.7,0.0,44.7,4765.9163,0.2857,0.0,0.1429,0.4286,4,2,9000.0,7821.035,422.3084,0.0,7
1414.8781,1.0,98.08,68.42,29.66,0.0,0.1667,0.1667,0.0833,0.0,0,3,1500.0,523.2355,535.881,0.0,12
137.6363,1.0,1567.25,60.2,1507.05,0.0,1.0,0.0833,1.0,0.0,0,232,7000.0,1541.9798,190.2535,1.0,12
482.799,0.8182,4240.41,4240.41,0.0,0.0,0.3333,0.3333,0.0,0.0,0,4,6000.0,6360.427,127.3112,1.0,12
291.5107,1.0,698.91,75.0,623.91,79.01,1.0,0.0833,1.0,0.0833,1,38,5000.0,684.6991,178.0654,0.0,12
4955.5805,1.0,0.0,0.0,0.0,3481.5296,0.0,0.0,0.0,0.9167,26,0,6500.0,1252.7752,1572.3098,0.0,12
876.3665,1.0,4537.12,4285.11,252.01,0.0,1.0,0.75,0.8333,0.0,0,56,2500.0,2689.0435,350.1823,0.3333,12
3250.6212,1.0,247.31,0.0,247.31,823.1126,0.5833,0.0,0.5,0.4167,6,7,4000.0,1016.4905,1014.8589,0.0,12
8.0481,0.2727,55.5,0.0,55.5,0.0,0.1667,0.0,0.1667,0.0,0,2,1200.0,318.8437,126.0095,0.0,12
788.9737,1.0,4574.79,4149.47,425.32,2604.9008,1.0,0.5833,0.8333,0.1667,4,46,9500.0,5097.9107,366.7405,0.0833,12
1364.5289,0.8182,0.01,0.01,0.0,5567.5966,0.0909,0.0909,0.0,0.2727,12,1,3000.0,4022.4404,520.2553,0.125,11
25.352,1.0,355.16,0.0,355.16,0.0,1.0,0.0,0.9167,0.0,0,12,2500.0,357.7766,170.5573,0.75,12
2986.4224,1.0,5132.08,4664.84,467.24,0.0,1.0,1.0,0.5833,0.0,0,66,10000.0,11454.4662,910.8505,0.0,12
1389.5836,1.0,712.87,712.87,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,4500.0,801.1856,364.1396,0.0,12
8636.9509,1.0,972.09,43.0,929.09,2590.5751,1.0,0.0833,1.0,0.4167,8,26,10500.0,2025.2703,2959.4013,0.0,12
7698.663,1.0,673.15,574.28,98.87,6076.9617,0.8333,0.25,0.75,0.5,8,14,12000.0,1907.1698,2144.0476,0.0,12
1998.3396,1.0,2238.0,1170.0,1068.0,0.0,0.75,0.5833,0.4167,0.0,0,22,6500.0,1985.0471,464.9321,0.0,12
2048.5739,1.0,3111.44,1671.09,1440.35,0.0,1.0,0.5,1.0,0.0,0,50,6000.0,1648.507,685.2263,0.0,12
463.5122,1.0,0.0,0.0,0.0,1166.9827,0.0,0.0,0.0,0.3333,5,0,7500.0,932.6015,167.1496,0.0,12
1109.9118,1.0,3150.0,2430.0,720.0,0.0,1.0,0.0833,1.0,0.0,0,14,2500.0,2694.9724,431.4436,0.0833,12
1073.4248,1.0,57.0,0.0,57.0,0.0,0.25,0.0,0.1667,0.0,0,3,1200.0,295.3731,320.8302,0.0,12
3386.4909,1.0,560.98,427.22,133.76,2008.1535,1.0,0.7273,0.3636,0.5455,9,20,10100.0,1039.0,886.0502,0.0,11
1681.1629,0.4545,1138.85,0.0,1138.85,4044.3775,0.4167,0.0,0.3333,0.25,6,5,4500.0,3763.2403,1818.174,0.0,12
